CustomerTransactionID,CustomerID,TransactionTypeID,InvoiceID,PaymentMethodID,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
174916,1,1,36624,NULL,11/18/2014,1119.8,167.97,1287.77,0,11/19/2014,1,15,30:00.0
174934,1,1,36628,NULL,11/18/2014,2418.6,362.79,2781.39,0,11/19/2014,1,15,30:00.0
174958,1,1,36634,NULL,11/18/2014,2429.8,364.47,2794.27,0,11/19/2014,1,15,30:00.0
174962,1,1,36635,NULL,11/18/2014,1379.5,206.93,1586.43,0,11/19/2014,1,15,30:00.0
174966,1,1,36636,NULL,11/18/2014,643,96.45,739.45,0,11/19/2014,1,15,30:00.0
174971,1,1,36637,NULL,11/18/2014,2796.5,419.48,3215.98,0,11/19/2014,1,15,30:00.0
174976,1,1,36638,NULL,11/18/2014,832,124.8,956.8,0,11/19/2014,1,15,30:00.0
175022,1,1,36648,NULL,11/18/2014,2042,306.3,2348.3,0,11/19/2014,1,15,30:00.0
175027,1,1,36649,NULL,11/18/2014,1680,252,1932,0,11/19/2014,1,15,30:00.0
175058,1,1,36657,NULL,11/18/2014,1812,271.8,2083.8,0,11/19/2014,1,15,30:00.0
175094,1,1,36666,NULL,11/18/2014,2218,332.7,2550.7,0,11/19/2014,1,15,30:00.0
175105,1,1,36668,NULL,11/18/2014,3659,548.85,4207.85,0,11/19/2014,1,15,30:00.0
175152,1,1,36672,NULL,11/19/2014,432,64.8,496.8,0,11/20/2014,1,12,30:00.0
175188,1,1,36680,NULL,11/19/2014,1904,285.6,2189.6,0,11/20/2014,1,12,30:00.0
175217,1,1,36686,NULL,11/19/2014,1016,152.4,1168.4,0,11/20/2014,1,12,30:00.0
175248,1,1,36692,NULL,11/19/2014,2353.6,353.04,2706.64,0,11/20/2014,1,12,30:00.0
175254,1,1,36694,NULL,11/19/2014,7060,1059,8119,0,11/20/2014,1,12,30:00.0
175260,1,1,36696,NULL,11/19/2014,314,47.1,361.1,0,11/20/2014,1,12,30:00.0
175281,1,1,36700,NULL,11/19/2014,1094,164.1,1258.1,0,11/20/2014,1,12,30:00.0
175312,1,1,36707,NULL,11/19/2014,649.5,97.43,746.93,0,11/20/2014,1,12,30:00.0
175316,1,1,36708,NULL,11/19/2014,212,31.8,243.8,0,11/20/2014,1,12,30:00.0
175357,1,1,36718,NULL,11/19/2014,1072.45,160.87,1233.32,0,11/20/2014,1,12,30:00.0
175361,1,1,36719,NULL,11/19/2014,922.4,138.36,1060.76,0,11/20/2014,1,12,30:00.0
175396,1,1,36727,NULL,11/19/2014,1296,194.4,1490.4,0,11/20/2014,1,12,30:00.0
175417,1,1,36732,NULL,11/19/2014,1776,266.4,2042.4,0,11/20/2014,1,12,30:00.0
175432,1,1,36735,NULL,11/19/2014,2031.25,304.69,2335.94,0,11/20/2014,1,12,30:00.0
175458,1,1,36741,NULL,11/19/2014,1682,252.3,1934.3,0,11/20/2014,1,12,30:00.0
175501,1,1,36750,NULL,11/19/2014,4248.25,637.24,4885.49,0,11/20/2014,1,12,30:00.0
175518,1,1,36755,NULL,11/19/2014,1602,240.3,1842.3,0,11/20/2014,1,12,30:00.0
175556,1,1,36764,NULL,11/19/2014,8348.5,1252.28,9600.78,0,11/20/2014,1,12,30:00.0
175565,1,1,36766,NULL,11/19/2014,1767,265.05,2032.05,0,11/20/2014,1,12,30:00.0
175568,1,1,36767,NULL,11/19/2014,178,26.7,204.7,0,11/20/2014,1,12,30:00.0
175629,1,1,36770,NULL,11/20/2014,444,66.6,510.6,0,11/21/2014,1,2,30:00.0
175638,1,1,36773,NULL,11/20/2014,1278,191.7,1469.7,0,11/21/2014,1,2,30:00.0
175643,1,1,36774,NULL,11/20/2014,2709,406.35,3115.35,0,11/21/2014,1,2,30:00.0
175673,1,1,36780,NULL,11/20/2014,3150.5,472.58,3623.08,0,11/21/2014,1,2,30:00.0
175678,1,1,36781,NULL,11/20/2014,3036,455.4,3491.4,0,11/21/2014,1,2,30:00.0
175684,1,1,36783,NULL,11/20/2014,156,23.4,179.4,0,11/21/2014,1,2,30:00.0
175688,1,1,36784,NULL,11/20/2014,503,75.45,578.45,0,11/21/2014,1,2,30:00.0
175693,1,1,36785,NULL,11/20/2014,2107,316.05,2423.05,0,11/21/2014,1,2,30:00.0
175698,1,1,36786,NULL,11/20/2014,6077.4,911.61,6989.01,0,11/21/2014,1,2,30:00.0
175710,1,1,36788,NULL,11/20/2014,3094,464.1,3558.1,0,11/21/2014,1,2,30:00.0
175725,1,1,36791,NULL,11/20/2014,3224,483.6,3707.6,0,11/21/2014,1,2,30:00.0
175766,1,1,36802,NULL,11/20/2014,1966.8,295.02,2261.82,0,11/21/2014,1,2,30:00.0
175796,1,1,36809,NULL,11/20/2014,2350,352.5,2702.5,0,11/21/2014,1,2,30:00.0
175800,1,1,36810,NULL,11/20/2014,752,112.8,864.8,0,11/21/2014,1,2,30:00.0
175834,1,1,36811,NULL,11/21/2014,1600,240,1840,0,11/22/2014,1,4,30:00.0
175836,1,1,36812,NULL,11/21/2014,1728,259.2,1987.2,0,11/22/2014,1,4,30:00.0
175838,1,1,36813,NULL,11/21/2014,1080,162,1242,0,11/22/2014,1,4,30:00.0
175841,1,1,36814,NULL,11/21/2014,2061,309.15,2370.15,0,11/22/2014,1,4,30:00.0
175844,1,1,36815,NULL,11/21/2014,2160,324,2484,0,11/22/2014,1,4,30:00.0
175851,1,1,36817,NULL,11/21/2014,432,64.8,496.8,0,11/22/2014,1,4,30:00.0
175855,1,1,36818,NULL,11/21/2014,242.5,36.38,278.88,0,11/22/2014,1,4,30:00.0
175860,1,1,36819,NULL,11/21/2014,3762,564.3,4326.3,0,11/22/2014,1,4,30:00.0
175868,1,1,36821,NULL,11/21/2014,7076,1061.4,8137.4,0,11/22/2014,1,4,30:00.0
175875,1,1,36823,NULL,11/21/2014,397,59.55,456.55,0,11/22/2014,1,4,30:00.0
175890,1,1,36826,NULL,11/21/2014,3593,538.96,4131.96,0,11/22/2014,1,4,30:00.0
175893,1,1,36827,NULL,11/21/2014,2592,388.8,2980.8,0,11/22/2014,1,4,30:00.0
175921,1,1,36833,NULL,11/21/2014,3620,543,4163,0,11/22/2014,1,4,30:00.0
175925,1,1,36834,NULL,11/21/2014,2302.8,345.42,2648.22,0,11/22/2014,1,4,30:00.0
175934,1,1,36836,NULL,11/21/2014,371,55.65,426.65,0,11/22/2014,1,4,30:00.0
175943,1,1,36838,NULL,11/21/2014,1982,297.3,2279.3,0,11/22/2014,1,4,30:00.0
175949,1,1,36839,NULL,11/21/2014,5428,814.2,6242.2,0,11/22/2014,1,4,30:00.0
175973,1,1,36844,NULL,11/21/2014,1954.5,293.18,2247.68,0,11/22/2014,1,4,30:00.0
175977,1,1,36845,NULL,11/21/2014,504,75.6,579.6,0,11/22/2014,1,4,30:00.0
175990,1,1,36849,NULL,11/21/2014,1680,252,1932,0,11/22/2014,1,4,30:00.0
176009,1,1,36853,NULL,11/21/2014,359.2,53.88,413.08,0,11/22/2014,1,4,30:00.0
176016,1,1,36855,NULL,11/21/2014,576,86.4,662.4,0,11/22/2014,1,4,30:00.0
176041,1,1,36861,NULL,11/21/2014,283,42.45,325.45,0,11/22/2014,1,4,30:00.0
176046,1,1,36862,NULL,11/21/2014,4269.6,640.44,4910.04,0,11/22/2014,1,4,30:00.0
176081,1,1,36869,NULL,11/21/2014,369.4,55.41,424.81,0,11/22/2014,1,4,30:00.0
176084,1,1,36870,NULL,11/21/2014,490,73.5,563.5,0,11/22/2014,1,4,30:00.0
176106,1,1,36875,NULL,11/21/2014,11765.8,1764.87,13530.67,0,11/22/2014,1,4,30:00.0
176117,1,1,36878,NULL,11/21/2014,3923,588.45,4511.45,0,11/22/2014,1,4,30:00.0
176132,1,1,36881,NULL,11/21/2014,2132,319.8,2451.8,0,11/22/2014,1,4,30:00.0
176161,1,1,36887,NULL,11/21/2014,2794.75,419.21,3213.96,0,11/22/2014,1,4,30:00.0
176166,1,1,36888,NULL,11/21/2014,867.6,130.14,997.74,0,11/22/2014,1,4,30:00.0
176240,1,1,36898,NULL,11/22/2014,5895.4,884.31,6779.71,0,11/23/2014,1,15,30:00.0
176261,1,1,36903,NULL,11/22/2014,744,111.6,855.6,0,11/23/2014,1,15,30:00.0
176272,1,1,36905,NULL,11/22/2014,11257,1688.55,12945.55,0,11/23/2014,1,15,30:00.0
176284,1,1,36907,NULL,11/22/2014,3674.4,551.16,4225.56,0,11/23/2014,1,15,30:00.0
176290,1,1,36908,NULL,11/22/2014,914.4,137.16,1051.56,0,11/23/2014,1,15,30:00.0
176315,1,1,36913,NULL,11/22/2014,1424,213.6,1637.6,0,11/23/2014,1,15,30:00.0
176327,1,1,36916,NULL,11/22/2014,992,148.8,1140.8,0,11/23/2014,1,15,30:00.0
176356,1,1,36922,NULL,11/22/2014,631.8,94.77,726.57,0,11/23/2014,1,15,30:00.0
176366,1,1,36924,NULL,11/22/2014,6726,1008.9,7734.9,0,11/23/2014,1,15,30:00.0
176377,1,1,36927,NULL,11/22/2014,5330,799.5,6129.5,0,11/23/2014,1,15,30:00.0
176386,1,1,36929,NULL,11/22/2014,3202,480.3,3682.3,0,11/23/2014,1,15,30:00.0
176404,1,1,36933,NULL,11/22/2014,1318.8,197.82,1516.62,0,11/23/2014,1,15,30:00.0
176408,1,1,36934,NULL,11/22/2014,173,25.95,198.95,0,11/23/2014,1,15,30:00.0
176455,1,1,36940,NULL,11/24/2014,175,26.25,201.25,0,11/25/2014,1,8,30:00.0
176468,1,1,36943,NULL,11/24/2014,3798,569.7,4367.7,0,11/25/2014,1,8,30:00.0
176478,1,1,36945,NULL,11/24/2014,5317,797.55,6114.55,0,11/25/2014,1,8,30:00.0
176485,1,1,36947,NULL,11/24/2014,448,67.2,515.2,0,11/25/2014,1,8,30:00.0
176490,1,1,36948,NULL,11/24/2014,2881,432.15,3313.15,0,11/25/2014,1,8,30:00.0
176520,1,1,36955,NULL,11/24/2014,2997.2,449.58,3446.78,0,11/25/2014,1,8,30:00.0
176539,1,1,36959,NULL,11/24/2014,190,28.5,218.5,0,11/25/2014,1,8,30:00.0
176568,1,1,36966,NULL,11/24/2014,1637,245.55,1882.55,0,11/25/2014,1,8,30:00.0
176601,1,1,36973,NULL,11/24/2014,646,96.9,742.9,0,11/25/2014,1,8,30:00.0
176620,1,1,36978,NULL,11/24/2014,2264,339.6,2603.6,0,11/25/2014,1,8,30:00.0
176626,1,1,36979,NULL,11/24/2014,1191.2,178.68,1369.88,0,11/25/2014,1,8,30:00.0
176629,1,1,36980,NULL,11/24/2014,1652,247.8,1899.8,0,11/25/2014,1,8,30:00.0
176660,1,1,36988,NULL,11/24/2014,1118,167.7,1285.7,0,11/25/2014,1,8,30:00.0
176666,1,1,36989,NULL,11/24/2014,1367,205.05,1572.05,0,11/25/2014,1,8,30:00.0
176682,1,1,36993,NULL,11/24/2014,3687.2,553.08,4240.28,0,11/25/2014,1,8,30:00.0
176686,1,1,36994,NULL,11/24/2014,1298.25,194.74,1492.99,0,11/25/2014,1,8,30:00.0
176711,1,1,37000,NULL,11/24/2014,1334.5,200.18,1534.68,0,11/25/2014,1,8,30:00.0
176725,1,1,37003,NULL,11/24/2014,1210.8,181.62,1392.42,0,11/25/2014,1,8,30:00.0
176730,1,1,37004,NULL,11/24/2014,913,136.95,1049.95,0,11/25/2014,1,8,30:00.0
176734,1,1,37005,NULL,11/24/2014,1536,230.4,1766.4,0,11/25/2014,1,8,30:00.0
176743,1,1,37007,NULL,11/24/2014,887,133.05,1020.05,0,11/25/2014,1,8,30:00.0
176755,1,1,37010,NULL,11/24/2014,379,56.85,435.85,0,11/25/2014,1,8,30:00.0
176777,1,1,37015,NULL,11/24/2014,1738,260.7,1998.7,0,11/25/2014,1,8,30:00.0
176787,1,1,37017,NULL,11/24/2014,1301.2,195.18,1496.38,0,11/25/2014,1,8,30:00.0
176819,1,1,37025,NULL,11/24/2014,2972.75,445.91,3418.66,0,11/25/2014,1,8,30:00.0
176823,1,1,37026,NULL,11/24/2014,399,59.85,458.85,0,11/25/2014,1,8,30:00.0
176832,1,1,37028,NULL,11/24/2014,3207,481.05,3688.05,0,11/25/2014,1,8,30:00.0
176883,1,1,37030,NULL,11/25/2014,1600,240,1840,0,11/26/2014,1,15,30:00.0
176889,1,1,37033,NULL,11/25/2014,177.6,26.64,204.24,0,11/26/2014,1,15,30:00.0
176930,1,1,37043,NULL,11/25/2014,2236,335.4,2571.4,0,11/26/2014,1,15,30:00.0
176955,1,1,37048,NULL,11/25/2014,3262,489.3,3751.3,0,11/26/2014,1,15,30:00.0
176959,1,1,37049,NULL,11/25/2014,888.5,133.28,1021.78,0,11/26/2014,1,15,30:00.0
176975,1,1,37052,NULL,11/25/2014,2504,375.6,2879.6,0,11/26/2014,1,15,30:00.0
176979,1,1,37053,NULL,11/25/2014,1534,230.1,1764.1,0,11/26/2014,1,15,30:00.0
177018,1,1,37061,NULL,11/25/2014,529,79.35,608.35,0,11/26/2014,1,15,30:00.0
177024,1,1,37062,NULL,11/25/2014,5555,833.25,6388.25,0,11/26/2014,1,15,30:00.0
177063,1,1,37071,NULL,11/25/2014,5781.5,867.23,6648.73,0,11/26/2014,1,15,30:00.0
177077,1,1,37075,NULL,11/25/2014,2083,312.45,2395.45,0,11/26/2014,1,15,30:00.0
177097,1,1,37080,NULL,11/25/2014,2288,343.2,2631.2,0,11/26/2014,1,15,30:00.0
177116,1,1,37084,NULL,11/25/2014,2145,321.75,2466.75,0,11/26/2014,1,15,30:00.0
177158,1,1,37086,NULL,11/26/2014,1728,259.2,1987.2,0,11/27/2014,1,12,30:00.0
177168,1,1,37089,NULL,11/26/2014,941.5,141.23,1082.73,0,11/27/2014,1,12,30:00.0
177172,1,1,37090,NULL,11/26/2014,3940,591,4531,0,11/27/2014,1,12,30:00.0
177181,1,1,37092,NULL,11/26/2014,1440.6,216.09,1656.69,0,11/27/2014,1,12,30:00.0
177207,1,1,37097,NULL,11/26/2014,2199,329.85,2528.85,0,11/27/2014,1,12,30:00.0
177215,1,1,37099,NULL,11/26/2014,199,29.85,228.85,0,11/27/2014,1,12,30:00.0
177224,1,1,37101,NULL,11/26/2014,77,11.55,88.55,0,11/27/2014,1,12,30:00.0
177229,1,1,37102,NULL,11/26/2014,3122,468.3,3590.3,0,11/27/2014,1,12,30:00.0
177256,1,1,37109,NULL,11/26/2014,1027,154.05,1181.05,0,11/27/2014,1,12,30:00.0
177265,1,1,37111,NULL,11/26/2014,3212,481.8,3693.8,0,11/27/2014,1,12,30:00.0
177275,1,1,37113,NULL,11/26/2014,5966,894.9,6860.9,0,11/27/2014,1,12,30:00.0
177282,1,1,37115,NULL,11/26/2014,333,49.95,382.95,0,11/27/2014,1,12,30:00.0
177291,1,1,37117,NULL,11/26/2014,143,21.45,164.45,0,11/27/2014,1,12,30:00.0
177313,1,1,37122,NULL,11/26/2014,1855,278.25,2133.25,0,11/27/2014,1,12,30:00.0
177365,1,1,37132,NULL,11/27/2014,1640,246,1886,0,11/28/2014,1,13,30:00.0
177375,1,1,37134,NULL,11/27/2014,2673,400.95,3073.95,0,11/28/2014,1,13,30:00.0
177385,1,1,37136,NULL,11/27/2014,6408,961.2,7369.2,0,11/28/2014,1,13,30:00.0
177395,1,1,37138,NULL,11/27/2014,788,118.2,906.2,0,11/28/2014,1,13,30:00.0
177436,1,1,37148,NULL,11/27/2014,648,97.2,745.2,0,11/28/2014,1,13,30:00.0
177445,1,1,37150,NULL,11/27/2014,2127.2,319.08,2446.28,0,11/28/2014,1,13,30:00.0
177453,1,1,37152,NULL,11/27/2014,2532.5,379.88,2912.38,0,11/28/2014,1,13,30:00.0
177474,1,1,37157,NULL,11/27/2014,2018.45,302.77,2321.22,0,11/28/2014,1,13,30:00.0
177479,1,1,37158,NULL,11/27/2014,3916,587.4,4503.4,0,11/28/2014,1,13,30:00.0
177488,1,1,37160,NULL,11/27/2014,3643,546.45,4189.45,0,11/28/2014,1,13,30:00.0
177504,1,1,37164,NULL,11/27/2014,363.2,54.48,417.68,0,11/28/2014,1,13,30:00.0
177509,1,1,37165,NULL,11/27/2014,789,118.35,907.35,0,11/28/2014,1,13,30:00.0
177559,1,1,37170,NULL,11/28/2014,1728,259.2,1987.2,0,11/29/2014,1,16,30:00.0
177563,1,1,37172,NULL,11/28/2014,1080,162,1242,0,11/29/2014,1,16,30:00.0
177567,1,1,37174,NULL,11/28/2014,648,97.2,745.2,0,11/29/2014,1,16,30:00.0
177585,1,1,37178,NULL,11/28/2014,1335,200.25,1535.25,0,11/29/2014,1,16,30:00.0
177589,1,1,37179,NULL,11/28/2014,14089,2113.35,16202.35,0,11/29/2014,1,16,30:00.0
177594,1,1,37180,NULL,11/28/2014,2661,399.15,3060.15,0,11/29/2014,1,16,30:00.0
177606,1,1,37182,NULL,11/28/2014,5589.6,838.44,6428.04,0,11/29/2014,1,16,30:00.0
177629,1,1,37188,NULL,11/28/2014,2102,315.3,2417.3,0,11/29/2014,1,16,30:00.0
177639,1,1,37190,NULL,11/28/2014,2437,365.55,2802.55,0,11/29/2014,1,16,30:00.0
177642,1,1,37191,NULL,11/28/2014,515.25,77.29,592.54,0,11/29/2014,1,16,30:00.0
177648,1,1,37192,NULL,11/28/2014,506.4,75.96,582.36,0,11/29/2014,1,16,30:00.0
177657,1,1,37194,NULL,11/28/2014,1149.3,172.4,1321.7,0,11/29/2014,1,16,30:00.0
177660,1,1,37195,NULL,11/28/2014,500,75,575,0,11/29/2014,1,16,30:00.0
177683,1,1,37200,NULL,11/28/2014,1114,167.1,1281.1,0,11/29/2014,1,16,30:00.0
177712,1,1,37207,NULL,11/28/2014,2140,321,2461,0,11/29/2014,1,16,30:00.0
177732,1,1,37211,NULL,11/28/2014,4687.8,703.17,5390.97,0,11/29/2014,1,16,30:00.0
177800,1,1,37222,NULL,11/29/2014,1957,293.55,2250.55,0,11/30/2014,1,15,30:00.0
177806,1,1,37223,NULL,11/29/2014,3889.4,583.41,4472.81,0,11/30/2014,1,15,30:00.0
177810,1,1,37224,NULL,11/29/2014,3103,465.45,3568.45,0,11/30/2014,1,15,30:00.0
177827,1,1,37228,NULL,11/29/2014,621,93.15,714.15,0,11/30/2014,1,15,30:00.0
177830,1,1,37229,NULL,11/29/2014,296,44.4,340.4,0,11/30/2014,1,15,30:00.0
177846,1,1,37234,NULL,11/29/2014,8682,1302.3,9984.3,0,11/30/2014,1,15,30:00.0
177900,1,1,37241,NULL,12/1/2014,1080,162,1242,0,12/2/2014,1,17,30:00.0
177906,1,1,37244,NULL,12/1/2014,864,129.6,993.6,0,12/2/2014,1,17,30:00.0
177933,1,1,37252,NULL,12/1/2014,3535,530.25,4065.25,0,12/2/2014,1,17,30:00.0
177939,1,1,37253,NULL,12/1/2014,9148,1372.2,10520.2,0,12/2/2014,1,17,30:00.0
177948,1,1,37255,NULL,12/1/2014,863,129.45,992.45,0,12/2/2014,1,17,30:00.0
177958,1,1,37258,NULL,12/1/2014,1686,252.9,1938.9,0,12/2/2014,1,17,30:00.0
177969,1,1,37261,NULL,12/1/2014,185.2,27.78,212.98,0,12/2/2014,1,17,30:00.0
177990,1,1,37266,NULL,12/1/2014,1040.4,156.06,1196.46,0,12/2/2014,1,17,30:00.0
178024,1,1,37273,NULL,12/1/2014,999,149.85,1148.85,0,12/2/2014,1,17,30:00.0
178027,1,1,37274,NULL,12/1/2014,945,141.75,1086.75,0,12/2/2014,1,17,30:00.0
178042,1,1,37277,NULL,12/1/2014,3447.75,517.16,3964.91,0,12/2/2014,1,17,30:00.0
178049,1,1,37279,NULL,12/1/2014,705,105.75,810.75,0,12/2/2014,1,17,30:00.0
178053,1,1,37280,NULL,12/1/2014,712,106.8,818.8,0,12/2/2014,1,17,30:00.0
178086,1,1,37282,NULL,12/2/2014,1080,162,1242,0,12/3/2014,1,16,30:00.0
178112,1,1,37288,NULL,12/2/2014,2162.5,324.38,2486.88,0,12/3/2014,1,16,30:00.0
178123,1,1,37290,NULL,12/2/2014,2367.6,355.14,2722.74,0,12/3/2014,1,16,30:00.0
178127,1,1,37291,NULL,12/2/2014,11226,1683.9,12909.9,0,12/3/2014,1,16,30:00.0
178150,1,1,37296,NULL,12/2/2014,1176,176.4,1352.4,0,12/3/2014,1,16,30:00.0
178167,1,1,37300,NULL,12/2/2014,5148,772.2,5920.2,0,12/3/2014,1,16,30:00.0
178217,1,1,37311,NULL,12/2/2014,233,34.95,267.95,0,12/3/2014,1,16,30:00.0
178227,1,1,37313,NULL,12/2/2014,3519,527.85,4046.85,0,12/3/2014,1,16,30:00.0
178232,1,1,37314,NULL,12/2/2014,645,96.75,741.75,0,12/3/2014,1,16,30:00.0
178241,1,1,37316,NULL,12/2/2014,2106.4,315.96,2422.36,0,12/3/2014,1,16,30:00.0
178292,1,1,37327,NULL,12/2/2014,2450,367.5,2817.5,0,12/3/2014,1,16,30:00.0
178302,1,1,37329,NULL,12/2/2014,378,56.7,434.7,0,12/3/2014,1,16,30:00.0
178307,1,1,37330,NULL,12/2/2014,3153.8,473.07,3626.87,0,12/3/2014,1,16,30:00.0
178328,1,1,37334,NULL,12/2/2014,686.05,102.91,788.96,0,12/3/2014,1,16,30:00.0
178355,1,1,37339,NULL,12/2/2014,5135,770.25,5905.25,0,12/3/2014,1,16,30:00.0
178372,1,1,37342,NULL,12/2/2014,3318,497.7,3815.7,0,12/3/2014,1,16,30:00.0
178402,1,1,37350,NULL,12/2/2014,130.75,19.61,150.36,0,12/3/2014,1,16,30:00.0
178408,1,1,37351,NULL,12/2/2014,3679,551.85,4230.85,0,12/3/2014,1,16,30:00.0
178417,1,1,37353,NULL,12/2/2014,7662,1149.3,8811.3,0,12/3/2014,1,16,30:00.0
178429,1,1,37356,NULL,12/2/2014,612,91.8,703.8,0,12/3/2014,1,16,30:00.0
178437,1,1,37358,NULL,12/2/2014,992.6,148.89,1141.49,0,12/3/2014,1,16,30:00.0
178444,1,1,37360,NULL,12/2/2014,2898,434.7,3332.7,0,12/3/2014,1,16,30:00.0
178449,1,1,37361,NULL,12/2/2014,624,93.6,717.6,0,12/3/2014,1,16,30:00.0
178460,1,1,37363,NULL,12/2/2014,4120,618,4738,0,12/3/2014,1,16,30:00.0
178474,1,1,37366,NULL,12/2/2014,2754,413.1,3167.1,0,12/3/2014,1,16,30:00.0
178496,1,1,37371,NULL,12/2/2014,8176,1226.4,9402.4,0,12/3/2014,1,16,30:00.0
178511,1,1,37375,NULL,12/2/2014,161,24.15,185.15,0,12/3/2014,1,16,30:00.0
178520,1,1,37377,NULL,12/2/2014,497,74.55,571.55,0,12/3/2014,1,16,30:00.0
178531,1,1,37379,NULL,12/2/2014,514.4,77.16,591.56,0,12/3/2014,1,16,30:00.0
178581,1,1,37380,NULL,12/3/2014,1728,259.2,1987.2,0,12/4/2014,1,19,30:00.0
178583,1,1,37381,NULL,12/3/2014,864,129.6,993.6,0,12/4/2014,1,19,30:00.0
178610,1,1,37389,NULL,12/3/2014,2896,434.4,3330.4,0,12/4/2014,1,19,30:00.0
178621,1,1,37392,NULL,12/3/2014,271,40.65,311.65,0,12/4/2014,1,19,30:00.0
178626,1,1,37393,NULL,12/3/2014,2914.4,437.16,3351.56,0,12/4/2014,1,19,30:00.0
178633,1,1,37395,NULL,12/3/2014,741,111.15,852.15,0,12/4/2014,1,19,30:00.0
178650,1,1,37399,NULL,12/3/2014,1991,298.65,2289.65,0,12/4/2014,1,19,30:00.0
178677,1,1,37405,NULL,12/3/2014,456,68.4,524.4,0,12/4/2014,1,19,30:00.0
178687,1,1,37408,NULL,12/3/2014,2792,418.8,3210.8,0,12/4/2014,1,19,30:00.0
178696,1,1,37410,NULL,12/3/2014,5170,775.5,5945.5,0,12/4/2014,1,19,30:00.0
178712,1,1,37414,NULL,12/3/2014,4693,703.95,5396.95,0,12/4/2014,1,19,30:00.0
178718,1,1,37415,NULL,12/3/2014,4574,686.1,5260.1,0,12/4/2014,1,19,30:00.0
178723,1,1,37416,NULL,12/3/2014,1971,295.65,2266.65,0,12/4/2014,1,19,30:00.0
178727,1,1,37417,NULL,12/3/2014,1814,272.1,2086.1,0,12/4/2014,1,19,30:00.0
178731,1,1,37418,NULL,12/3/2014,2374,356.1,2730.1,0,12/4/2014,1,19,30:00.0
178745,1,1,37421,NULL,12/3/2014,1803,270.45,2073.45,0,12/4/2014,1,19,30:00.0
178755,1,1,37424,NULL,12/3/2014,373,55.95,428.95,0,12/4/2014,1,19,30:00.0
178768,1,1,37427,NULL,12/3/2014,394,59.1,453.1,0,12/4/2014,1,19,30:00.0
178794,1,1,37432,NULL,12/3/2014,4984.2,747.63,5731.83,0,12/4/2014,1,19,30:00.0
178803,1,1,37434,NULL,12/3/2014,880,132,1012,0,12/4/2014,1,19,30:00.0
178807,1,1,37435,NULL,12/3/2014,1763,264.45,2027.45,0,12/4/2014,1,19,30:00.0
178836,1,1,37441,NULL,12/3/2014,226,33.9,259.9,0,12/4/2014,1,19,30:00.0
178847,1,1,37443,NULL,12/3/2014,2197.5,329.63,2527.13,0,12/4/2014,1,19,30:00.0
178852,1,1,37444,NULL,12/3/2014,4563.5,684.53,5248.03,0,12/4/2014,1,19,30:00.0
178855,1,1,37445,NULL,12/3/2014,1377.6,206.64,1584.24,0,12/4/2014,1,19,30:00.0
178870,1,1,37448,NULL,12/3/2014,2858,428.7,3286.7,0,12/4/2014,1,19,30:00.0
178881,1,1,37451,NULL,12/3/2014,1346,201.9,1547.9,0,12/4/2014,1,19,30:00.0
178886,1,1,37452,NULL,12/3/2014,493,73.95,566.95,0,12/4/2014,1,19,30:00.0
178921,1,1,37453,NULL,12/4/2014,1296,194.4,1490.4,0,12/5/2014,1,7,30:00.0
178931,1,1,37458,NULL,12/4/2014,175,26.25,201.25,0,12/5/2014,1,7,30:00.0
178934,1,1,37459,NULL,12/4/2014,4530,679.5,5209.5,0,12/5/2014,1,7,30:00.0
178951,1,1,37462,NULL,12/4/2014,3659,548.85,4207.85,0,12/5/2014,1,7,30:00.0
178974,1,1,37467,NULL,12/4/2014,523,78.45,601.45,0,12/5/2014,1,7,30:00.0
178987,1,1,37470,NULL,12/4/2014,340,51,391,0,12/5/2014,1,7,30:00.0
179002,1,1,37474,NULL,12/4/2014,567,85.05,652.05,0,12/5/2014,1,7,30:00.0
179018,1,1,37478,NULL,12/4/2014,287.5,43.13,330.63,0,12/5/2014,1,7,30:00.0
179026,1,1,37480,NULL,12/4/2014,1603,240.45,1843.45,0,12/5/2014,1,7,30:00.0
179049,1,1,37484,NULL,12/4/2014,6187.8,928.17,7115.97,0,12/5/2014,1,7,30:00.0
179123,1,1,37494,NULL,12/5/2014,1944,291.6,2235.6,0,12/6/2014,1,13,30:00.0
179127,1,1,37496,NULL,12/5/2014,350,52.5,402.5,0,12/6/2014,1,13,30:00.0
179132,1,1,37498,NULL,12/5/2014,380,57,437,0,12/6/2014,1,13,30:00.0
179178,1,1,37509,NULL,12/5/2014,3161,474.15,3635.15,0,12/6/2014,1,13,30:00.0
179184,1,1,37511,NULL,12/5/2014,6340,951,7291,0,12/6/2014,1,13,30:00.0
179214,1,1,37518,NULL,12/5/2014,2949.75,442.46,3392.21,0,12/6/2014,1,13,30:00.0
179223,1,1,37520,NULL,12/5/2014,687,103.05,790.05,0,12/6/2014,1,13,30:00.0
179228,1,1,37521,NULL,12/5/2014,605,90.75,695.75,0,12/6/2014,1,13,30:00.0
179249,1,1,37526,NULL,12/5/2014,895.2,134.28,1029.48,0,12/6/2014,1,13,30:00.0
179267,1,1,37531,NULL,12/5/2014,1058.8,158.82,1217.62,0,12/6/2014,1,13,30:00.0
